ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CENTRO
3167;58;33;2459;27.40109032
3168;79;44;2989;20.43327372
3169;47;57;4168;28.59130955
3170;67;15;2504;21.42112641
3171;58;35;2365;25.58990933
3172;10;40;4507;30.24571937
3173;69;70;2526;18.07400458
3174;98;46;3966;22.56404495
3175;68;65;3175;0
3176;16;54;2301;39.70483539
3177;25;51;2301;26.06284859
3178;37;49;2450;13.24066484
3179;53;34;2459;23.80926302
3180;0;66;2122;46.74151759
3181;74;57;3624;12.9170765
3182;69;22;2504;17.42223572
3183;132;54;3720;60.98271692
3184;36;70;3040;8.875113894
3185;75;35;2989;31.33691474
3186;62;56;4453;21.2496914
3187;132;2;3854;33.54387543
3188;66;77;3700;18.58847386
3189;-1;48;2122;45.06695737
3190;71;60;3481;22.78127735
3191;71;69;2526;25.81099693
3192;32;33;2458;30.2630122
3193;54;21;2693;23.49793247
3194;40;89;3761;36.26867678
3195;34;70;3040;8.584405851
3196;64;22;2504;5.024440562
3197;55;49;4453;22.97177711
3198;41;79;3761;43.48409935
3199;101;35;3966;33.46742909
3200;88;61;3664;20.24194789
3201;33;88;3055;42.46673618
3202;59;12;2504;32.51432436
3203;18;76;4045;2.64639756
3204;39;90;3055;37.01532248
3205;23;71;2122;25.93612883
3206;18;24;3015;25.76823296
3207;36;95;3055;20.41188031
3208;31;67;4359;2.485013087
3209;7;45;2122;29.21288313
3210;43;22;3847;5.140696669
3211;20;10;2153;10.39640239
3212;62;90;3700;39.49616415
3213;38;57;2450;19.20235782
3214;45;19;3847;18.65875448
3215;10;43;2122;30.11752747
3216;82;68;3624;41.40881557
3217;93;75;2783;7.723246811
3218;95;35;3966;26.66189684
3219;16;48;2122;40.31186953
3220;75;50;3564;20.87079255
3221;36;4;3780;39.58219018
3222;62;89;3700;35.56000192
3223;87;70;2783;35.53885387
3224;83;19;3131;41.63311295
3225;10;34;3729;34.59048871
3226;79;56;3624;26.03074302
3227;53;67;2526;29.24166003
3228;67;89;3700;47.00781845
3229;115;94;2516;19.32465716
3230;73;65;3175;11.9505798
3231;12;34;3729;29.86414664
3232;72;92;3882;46.75655751
3233;70;50;3564;23.26097164
3234;78;46;2989;27.81645247
3235;30;-10;2152;25.47120544
3236;25;61;2301;31.76441665
3237;58;58;1999;2.650419337
3238;77;33;2989;38.69650482
3239;73;19;3131;32.48530386
3240;30;35;3403;10.44016032
3241;42;40;4009;25.30746893
3242;76;5;3131;9.162670353
3243;39;57;2450;21.78058285
3244;16;50;2122;36.64887379
3245;-27;115;2122;103.3533894
3246;21;78;4045;17.56286451
3247;58;55;1999;10.50409269
3248;47;21;2693;2.500229748
3249;68;51;4453;23.27656912
3250;96;39;3966;15.26756017
3251;72;8;3131;12.28032483
3252;90;64;3664;26.25175318
3253;62;57;1999;18.66588969
3254;67;12;2504;25.72534479
3255;95;32;3966;33.91751672
3256;51;33;2459;30.21477327
3257;73;58;3481;15.24572777
3258;40;97;3055;26.14476916
3259;57;12;2693;33.78056461
3260;86;45;2989;45.03370805
3261;42;46;65;7.874433171
3262;20;52;2122;30.9039794
3263;70;37;2989;25.28828529
3264;86;80;2783;36.30069546
3265;78;27;2504;46.05608022
3266;79;51;3564;29.47298858
3267;13;55;2122;26.04763849
3268;42;56;4168;20.4512026
3269;25;56;2301;20.95174213
3270;82;44;2989;28.16129601
3271;86;46;2989;42.53174408
3272;36;90;3055;30.08397706
3273;73;63;3175;16.94752212
3274;42;69;4168;11.91209321
3275;45;86;3761;15.35962137
3276;48;37;4009;23.36002218
3277;34;12;3780;4.806629794
3278;82;49;3564;25.03582877
3279;19;62;2122;34.37951863
3280;75;18;3131;25.30684322
3281;124;-11;3854;24.24315664
3282;56;12;2693;32.89601194
3283;23;54;2301;21.50085014
3284;52;81;2509;21.07383445
3285;53;43;4009;11.48740137
3286;88;52;3664;43.19975355
3287;31;70;4359;9.79707158
3288;73;32;548;36.86227482
3289;92;13;2504;88.31034148
3290;79;57;3624;23.40402263
3291;52;85;4016;20.79261561
3292;31;20;2458;22.86860253
3293;73;44;2989;15.37415425
3294;76;56;3624;5.005941666
3295;82;62;3624;33.22221691
3296;60;36;2365;7.201173383
3297;112;25;3943;61.6683955
3298;66;75;2526;22.4611097
3299;132;46;3720;46.85066987
3300;64;61;2526;21.65107911
3301;83;50;3624;41.87840156
3302;95;20;3966;67.53851483
3303;10;53;2122;16.73249507
3304;69;50;2400;21.65358951
3305;131;-2;3854;44.87990962
3306;76;83;3761;58.92114869
3307;54;51;4453;13.15838845
3308;28;69;3040;26.5248323
3309;84;27;2504;62.02086803
3310;73;39;2989;16.29913809
3311;53;72;2509;18.80507789
3312;71;46;3564;14.39300009
3313;55;16;2693;29.1077438
3314;35;22;2458;2.495795595
3315;33;20;2458;10.87536888
3316;35;98;3055;10.07366534
3317;28;30;3403;7.657581954
3318;88;27;3966;69.04170188
3319;24;31;3403;15.52992292
3320;26;36;3403;22.54603282
3321;73;81;3700;47.33472596
3322;16;40;3531;24.74574797
3323;72;53;3624;12.60563996
3324;50;26;2693;22.48375133
3325;43;29;3847;17.43251038
3326;26;73;3040;28.73520221
3327;85;32;2504;64.42991299
3328;40;71;4183;9.654576049
3329;16;15;4458;7.92453687
3330;39;92;3055;32.50166724
3331;100;39;3966;26.61525593
3332;42;24;3847;12.55910251
3333;43;98;951;16.48003149
3334;83;44;2989;30.10772448
3335;72;56;3624;15.171395
3336;40;54;2450;19.05003718
3337;48;56;4168;32.27791255
3338;51;16;2693;19.0843895
3339;53;75;2509;21.14047734
3340;50;79;2509;5.167282937
3341;44;63;4168;22.33643413
3342;20;13;3675;8.459780779
3343;33;97;3055;11.14659063
3344;27;78;4045;27.67371227
3345;13;27;3729;10.7364608
3346;8;68;2122;34.41837531
3347;104;64;3148;15.58575463
3348;56;9;2693;40.41474757
3349;33;43;3531;25.4351145
3350;96;10;3131;96.61940799
3351;6;68;2122;34.98171684
3352;79;39;2989;33.51768703
3353;89;45;3966;40.88254693
3354;10;60;2122;35.17258503
3355;54;41;4009;18.99809872
3356;73;8;3131;13.58011091
3357;109;73;3148;31.12013443
3358;81;71;3175;45.01931448
3359;135;34;3943;42.72973392
3360;36;87;3055;37.76631722
3361;29;68;4359;20.26754833
3362;28;23;3015;23.81129821
3363;35;57;4168;35.57018938
3364;30;27;3403;10.26981049
3365;70;62;3481;12.9058363
3366;20;9;2153;12.96692856
3367;24;30;3015;14.7646777
3368;68;60;3481;30.76678803
3369;128;40;3720;25.09763733
3370;24;38;3531;13.88836474
3371;43;73;4183;22.75695994
3372;48;60;1999;24.33313523
3373;56;70;1999;24.4671957
3374;-4;32;2205;25.6023571
3375;43;31;3847;26.16236452
3376;48;16;2693;11.38615578
3377;87;25;3131;63.22188652
3378;151;56;3720;94.98278041
3379;31;35;3403;13.1281851
3380;42;23;3847;8.683318721
3381;19;63;2122;31.9133667
3382;58;68;2526;20.23611656
3383;75;57;3624;15.52304857
3384;81;29;2504;59.63656479
3385;65;55;1999;30.25836593
3386;4;53;2122;32.32101848
3387;126;35;3943;24.30770759
3388;65;32;4085;18.84844815
3389;108;75;3148;23.35215777
3390;65;54;2400;20.2266681
3391;86;42;3966;40.73802253
3392;31;56;2301;36.92673301
3393;94;49;3966;33.04469059
3394;73;62;3175;19.52904601
3395;59;54;4453;8.387328208
3396;8;76;2122;34.83234715
3397;79;41;2989;28.72679441
3398;62;58;1999;12.54678953
3399;89;78;2783;34.51168589
3400;45;69;4183;8.080370319
3401;57;37;2459;12.28076001
3402;36;31;3403;31.57921487
3403;30;31;3403;0
3404;81;42;2989;34.16563648
3405;58;69;1999;30.66954663
3406;70;77;3700;29.03685112
3407;68;42;2400;24.43255982
3408;76;58;3624;10.87065512
3409;48;26;2693;17.63235837
3410;152;-8;3032;22.2413147
3411;39;67;4168;20.12670868
3412;80;69;3175;38.5038332
3413;61;54;4453;13.47780322
3414;42;13;3780;27.21739538
3415;68;14;2504;22.32944988
3416;77;50;3624;27.80509206
3417;14;82;4045;25.72080795
3418;68;47;3564;15.2807098
3419;25;59;2301;26.99918057
3420;50;54;1999;30.02121273
3421;37;101;3055;22.35139867
3422;61;48;2400;12.6196172
3423;30;77;4359;29.04681537
3424;19;17;3675;19.71303763
3425;65;66;2526;6.012024095
3426;67;13;2504;26.49116639
3427;40;23;3847;13.64971234
3428;87;39;3966;45.21838489
3429;58;81;3700;14.71870959
3430;29;93;3055;26.83924961
3431;129;54;3720;53.84715074
3432;79;46;2989;25.35687826
3433;72;79;3481;45.64737519
3434;54;44;4009;12.9876571
3435;81;19;3131;36.67818565
3436;58;76;2509;31.49925182
3437;145;3;3032;71.82150549
3438;63;73;3700;20.83684501
3439;98;54;3966;52.42141269
3440;55;51;4453;15.66757298
3441;27;17;3675;23.10796217
3442;39;31;2625;29.43851553
3443;91;70;2783;25.33121379
3444;25;37;3531;18.91610885
3445;113;70;3148;24.59564867
3446;83;20;3131;44.14070941
3447;41;41;65;13.1173131
3448;19;29;3015;22.44456568
3449;87;26;3131;65.95964409
3450;62;54;1999;22.18254519
3451;50;82;2509;13.51439772
3452;63;85;3700;26.71023253
3453;4;56;2122;32.77317124
3454;86;66;3481;54.56870763
3455;36;48;644;13.18515494
3456;63;45;632;16.61388887
3457;48;33;4009;28.38219617
3458;68;3;3131;35.28970058
3459;62;49;4453;17.8292014
3460;47;28;2693;26.21594078
3461;49;57;1999;22.68315974
3462;37;4;3780;36.81771671
3463;71;73;3481;27.90150953
3464;70;-11;3565;18.41521223
3465;89;40;3966;37.45217508
3466;49;67;4183;23.42289726
3467;70;35;2365;34.03532949
3468;73;40;2989;18.95253121
3469;36;40;65;26.24446927
3470;26;54;2301;13.57867854
3471;124;-18;4351;41.82037477
3472;15;51;2122;31.37927557
3473;80;42;2989;27.99078204
3474;84;46;2989;37.90514941
3475;150;54;3720;93.89000169
3476;64;29;4085;10.5934546
3477;65;59;2526;21.23907304
3478;107;116;2516;53.48567497
3479;56;57;1999;12.33224065
3480;28;64;4359;21.88653274
3481;73;64;3481;0
3482;64;67;2526;2.502623618
3483;132;6;3854;44.49666793
3484;68;100;3882;15.98630499
3485;43;28;3847;18.65010352
3486;30;42;3531;15.07522974
3487;33;63;4244;11.57275499
3488;40;31;2625;26.1166054
3489;19;52;2122;29.78248984
3490;26;32;3403;12.71020763
3491;114;-20;4351;63.32992582
3492;13;-25;2152;37.93225437
3493;75;29;4085;38.72786806
3494;73;54;3624;11.01998263
3495;32;93;3055;19.27437114
3496;60;43;2365;10.19957909
3497;126;-10;3854;17.9127028
3498;79;31;2989;49.29167703
3499;34;56;2450;32.13059191
3500;69;56;3624;22.74328724
3501;31;1;2153;38.37655504
3502;52;35;2459;20.14264175
3503;40;10;2625;45.83742
3504;93;48;3966;38.15879821
3505;63;77;3700;10.97272946
3506;21;9;2153;14.19840687
3507;13;-37;2152;44.61935591
3508;96;44;3966;22.60635848
3509;44;7;3780;42.63502743
3510;34;26;2458;10.31792565
3511;91;61;3664;22.47044182
3512;63;49;2400;8.669853614
3513;66;82;3700;29.40317728
3514;31;32;3403;20.63411064
3515;71;54;3624;12.57705819
3516;-21;116;2122;86.64121344
3517;71;12;2504;37.03559878
3518;45;83;3761;7.94936401
3519;112;66;3148;35.15885988
3520;109;82;2516;24.08935532
3521;19;84;3616;11.95275515
3522;82;57;3624;31.30041475
3523;82;42;2989;33.25049861
3524;70;2;3131;36.64758659
3525;76;66;3481;28.11660771
3526;87;33;3966;60.47443759
3527;18;82;4045;22.58868745
3528;14;30;3729;20.93941332
3529;9;58;2122;21.43359919
3530;72;57;3624;17.5990563
3531;25;41;3531;0
3532;96;20;3966;65.11904546
3533;74;20;2504;34.47070079
3534;71;3;3131;27.60168471
3535;4;46;2122;38.87635717
3536;44;43;4009;24.27400787
3537;77;86;3761;63.74022783
3538;79;67;3175;32.63472014
3539;86;30;2504;58.27147315
3540;68;38;632;28.33795297
3541;76;61;3624;17.93544625
3542;75;46;3564;15.43705678
3543;42;70;4183;7.77967044
3544;79;59;3624;21.49883516
3545;70;58;3481;22.54805955
3546;14;24;3015;26.46422741
3547;10;24;3015;36.59544213
3548;27;74;3040;25.14221979
3549;35;83;4045;31.70657327
3550;49;76;4016;12.91330726
3551;44;39;4009;23.21630859
3552;159;55;3720;103.2910814
3553;70;7;3131;27.20730176
3554;70;16;2504;22.90725094
3555;67;18;2504;15.99924266
3556;46;71;4183;7.247664745
3557;23;-25;2152;27.91768081
3558;59;17;2504;19.61230018
3559;35;90;3055;29.11395783
3560;27;72;4359;25.89768535
3561;82;43;2989;30.71897899
3562;81;38;2989;39.73301571
3563;79;20;3131;34.11333
3564;73;48;3564;0
3565;73;-15;3565;0
3566;90;9;2504;93.28009788
3567;17;20;2153;27.09940892
3568;18;74;4045;7.864296128
3569;93;74;2783;5.114637678
3570;96;54;3966;52.20943416
3571;37;70;3040;15.76299742
3572;134;54;3720;66.44868273
3573;99;84;2516;38.9704767
3574;13;-26;2152;40.49691933
3575;7;58;2122;26.68062812
3576;25;58;2301;24.43359928
3577;103;46;3966;26.19205389
3578;93;36;3966;25.09239868
3579;81;24;2504;45.8614925
3580;70;81;3700;39.47891157
3581;84;57;3624;29.30935767
3582;31;17;2458;18.44514673
3583;43;38;65;25.91014007
3584;61;31;4085;6.51856926
3585;79;21;3131;36.20286369
3586;116;-19;4351;28.24690591
3587;32;57;2450;34.10799535
3588;93;23;3966;63.93239045
3589;73;69;3175;21.27516746
3590;38;21;2625;13.37258727
3591;89;41;3966;31.14575026
3592;9;73;2122;31.16359731
3593;42;17;3847;20.66466889
3594;95;24;3966;57.43625924
3595;61;32;4085;9.047585213
3596;9;50;2122;22.3868193
3597;52;69;2509;24.31035404
3598;50;20;3847;23.22208384
3599;78;35;2989;38.80737278
3600;69;21;2504;30.07647635
3601;69;33;4085;31.52741529
3602;54;73;2509;18.89564198
3603;78;60;3624;26.70909612
3604;57;73;2509;27.22018915
3605;95;83;2783;36.91234598
3606;70;57;3624;22.63958245
3607;83;38;2989;50.12032048
3608;83;29;2504;64.66548553
3609;134;6;3854;49.60605909
3610;88;36;3966;46.73919022
3611;8;42;2122;33.67206332
3612;52;37;2459;25.11949025
3613;5;76;2122;26.84400525
3614;48;-2;2693;58.79253463
3615;85;65;2783;43.24151805
3616;19;89;3616;0
3617;128;41;3720;22.58179214
3618;47;66;4168;17.00375133
3619;88;35;3966;44.13747608
3620;85;52;3624;40.40240169
3621;27;15;3675;18.53026157
3622;16;82;4045;27.59085662
3623;47;-2;2693;61.63733303
3624;76;54;3624;0
3625;37;22;2458;7.941403619
3626;56;52;4453;24.72084004
3627;37;82;3761;23.5095131
3628;57;80;3700;15.25034481
3629;31;21;2458;8.311252737
3630;34;97;3055;10.21549289
3631;51;28;2693;35.93360594
3632;31;96;3055;5.511919766
3633;130;33;3943;38.9462375
3634;44;19;2693;14.37216578
3635;12;40;2122;25.93248238
3636;35;95;3055;16.21830702
3637;19;67;2122;37.80795776
3638;36;56;2450;26.90839288
3639;70;26;4085;33.49438211
3640;108;62;3148;30.78358986
3641;28;37;3403;21.02509811
3642;79;18;3131;30.71870292
3643;129;49;3720;41.3479082
3644;116;84;2516;35.50723855
3645;73;-21;3565;15.9619543
3646;75;51;3564;23.78697258
3647;21;-3;2153;17.15301724
3648;13;71;4045;22.32202573
3649;72;40;2989;12.75933331
3650;55;23;2693;27.65762843
3651;59;76;3700;26.57457017
3652;73;3;3131;29.52017443
3653;23;15;3675;7.927978434
3654;46;65;4168;13.27874016
3655;102;17;3966;92.75844625
3656;66;13;2504;20.46936529
3657;89;42;3966;33.19072161
3658;68;93;3882;34.20410042
3659;21;65;4359;27.98120724
3660;13;58;2122;28.15641875
3661;83;56;3624;26.44098046
3662;56;98;951;15.685178
3663;25;33;3015;21.42819673
3664;95;60;3664;0
3665;29;18;3780;22.41810182
3666;62;12;2504;25.0287073
3667;52;34;2459;26.30613473
3668;71;53;3624;13.76713111
3669;80;44;2989;22.81358098
3670;21;41;3531;10.41015537
3671;107;46;3966;36.44647226
3672;64;44;2400;14.44945506
3673;80;54;3624;23.23081517
3674;109;44;3674;0
3675;22;15;3675;0
3676;34;51;2450;39.53644297
3677;76;27;4085;44.9359665
3678;49;17;2693;16.13029379
3679;69;37;2989;27.39672011
3680;63;58;1999;15.0772219
3681;76;42;3564;23.10589057
3682;75;22;3131;35.24888601
3683;4;69;2122;27.46013175
3684;25;52;2301;23.46948275
3685;90;63;3664;23.79353631
3686;106;50;3674;42.53362656
3687;143;1;3854;68.21032235
3688;52;75;4016;23.22401874
3689;41;56;4168;23.03458567
3690;51;60;1999;25.53553696
3691;27;63;4359;18.07652683
3692;23;-3;2153;22.32384422
3693;108;76;3148;25.7174445
3694;126;41;3720;27.54032465
3695;51;84;4016;17.94902537
3696;99;73;2783;16.6059001
3697;31;16;2458;21.15277946
3698;-21;112;2122;95.96485814
3699;52;43;4009;8.892229407
3700;59;78;3700;0
3701;19;79;3616;24.05836672
3702;24;32;3403;21.17349949
3703;93;52;3966;43.86152037
3704;21;82;4045;30.82134172
3705;52;52;4453;39.36346812
3706;52;44;4009;7.615878211
3707;125;-10;3854;20.47039267
3708;95;28;3966;49.14320934
3709;141;3;3032;61.34247487
3710;37;92;3055;31.92388283
3711;41;29;2625;14.7348176
3712;64;50;2400;10.38492002
3713;73;41;2989;21.4444412
3714;23;39;3531;10.47185689
3715;37;19;2458;15.31125666
3716;73;31;4085;36.68591867
3717;77;14;3131;20.22181732
3718;64;18;2504;4.98917971
3719;73;73;3481;22.84544079
3720;137;41;3720;0
3721;141;1;3032;66.38367757
3722;66;16;2504;12.3718156
3723;79;25;2504;41.65033712
3724;31;31;3403;23.28296472
3725;35;84;3761;33.71833715
3726;24;52;2301;22.33455273
3727;76;49;3564;20.29693742
3728;93;53;3966;46.33342555
3729;17;27;3729;0
3730;56;101;951;24.06285474
3731;64;76;3700;14.66641747
3732;27;33;3403;23.06173694
3733;63;37;2365;16.92997053
3734;83;61;3624;33.7458297
3735;125;33;3943;20.79015734
3736;66;32;548;18.68823266
3737;96;25;3966;50.62469207
3738;26;47;2301;5.004382969
3739;58;74;2526;33.86356
3740;79;64;3481;30.21337828
3741;73;50;3564;19.41763395
3742;47;60;4168;21.74068824
3743;36;21;2458;16.34754017
3744;54;69;2509;29.25478555
3745;25;21;3015;28.42593452
3746;142;34;3943;61.07667094
3747;89;77;2783;32.7966618
3748;89;52;3664;40.65981267
3749;68;101;3882;13.20836957
3750;20;-33;2152;30.27798945
3751;103;48;3674;26.00170008
3752;5;58;2122;31.48588523
3753;22;33;3015;28.88532613
3754;71;47;3564;6.388531662
3755;38;45;65;10.28366984
3756;109;83;2516;22.0329348
3757;69;8;3131;23.71029426
3758;45;17;2693;13.67667653
3759;69;27;2504;30.24807571
3760;69;46;2989;10.15447201
3761;45;80;3761;0
3762;95;26;3966;52.72719802
3763;77;17;3131;26.66406069
3764;30;20;2458;12.25578712
3765;39;81;3761;20.855351
3766;76;50;3624;25.39537911
3767;84;43;3966;67.21346766
3768;99;35;3966;28.43636674
3769;42;11;3780;28.77402473
3770;41;24;2625;2.576819083
3771;49;37;4009;24.3238106
3772;88;19;3131;54.24179119
3773;83;57;3624;28.23548811
3774;40;21;3847;18.65007281
3775;64;30;4085;11.45395393
3776;139;1;3032;72.0045692
3777;66;5;4268;36.98413918
3778;9;43;4507;34.8530053
3779;33;74;3040;7.399296157
3780;34;14;3780;0
3781;33;37;3403;26.68042198
3782;58;44;632;13.02880803
3783;32;31;2458;25.88313168
3784;60;82;3700;13.62385214
3785;110;64;3148;35.64852204
3786;25;1;2153;22.92977721
3787;49;19;2693;12.84403909
3788;87;77;2783;27.58894559
3789;69;52;3624;22.38702448
3790;90;67;2783;20.35887666
3791;21;34;3531;27.20358548
3792;49;58;1999;21.99977939
3793;68;37;2365;28.4287682
3794;5;57;2122;33.32080185
3795;40;25;2625;16.18239875
3796;57;75;2509;28.00043902
3797;103;43;3966;18.32114667
3798;68;49;3564;14.53446631
3799;51;69;4183;23.74365336
3800;38;41;65;20.50644945
3801;116;77;2516;54.86602327
3802;36;98;3055;12.96159319
3803;95;47;3966;22.26494765
3804;107;115;2516;56.00433197
3805;38;81;3761;19.76567384
3806;85;57;3624;38.83686612
3807;117;-18;4351;24.6264242
3808;44;87;3761;24.06895429
3809;67;63;2526;15.93970998
3810;54;42;4009;18.17183215
3811;4;55;2122;30.2594233
3812;81;49;3564;22.2615686
3813;46;48;4105;2.40871321
3814;117;87;2516;27.65097595
3815;133;52;3720;59.24087614
3816;6;-26;2152;58.78605466
3817;129;46;3720;43.03119204
3818;69;18;2504;27.27937097
3819;71;81;3700;42.14192341
3820;33;60;4244;18.96466208
3821;48;19;2693;3.919438308
3822;37;41;65;22.7083795
3823;86;35;2989;58.48489891
3824;61;47;2400;13.50375068
3825;72;58;3481;17.72753839
3826;47;56;4168;31.12212489
3827;13;82;3616;31.31159989
3828;105;48;3674;31.37271288
3829;7;57;2122;27.90221413
3830;14;36;2122;40.46753085
3831;69;31;4085;26.29941573
3832;87;29;3966;64.19695139
3833;14;44;2122;28.92315474
3834;73;29;4085;34.07194443
3835;62;60;1999;21.67577424
3836;46;86;3761;16.34632526
3837;17;21;2153;24.4217792
3838;104;56;3664;31.57890744
3839;65;42;2400;16.2753527
3840;26;80;4045;21.39054016
3841;5;30;2205;23.6948377
3842;45;43;4009;21.63044701
3843;110;62;3148;35.66074536
3844;67;22;2504;12.29166172
3845;64;39;2365;10.61446416
3846;26;97;3055;28.07540198
